21:34:55.839 - ---------- run=0, buffer_size: 53 ----------
21:54:55.927 - ---------- run=401, buffer_size: 61 ----------
21:54:58.650 - ---------- run=402, buffer_size: 66 ----------
21:55:01.153 - ---------- run=403, buffer_size: 63 ----------
21:55:04.087 - ---------- run=404, buffer_size: 69 ----------
21:55:07.318 - ---------- run=405, buffer_size: 71 ----------
21:55:10.478 - ---------- run=406, buffer_size: 65 ----------
21:55:13.380 - ---------- run=407, buffer_size: 66 ----------
21:55:16.257 - ---------- run=408, buffer_size: 66 ----------
21:55:19.051 - ---------- run=409, buffer_size: 64 ----------
21:55:22.256 - ---------- run=410, buffer_size: 68 ----------
21:55:25.125 - ---------- run=411, buffer_size: 64 ----------
21:55:27.721 - ---------- run=412, buffer_size: 69 ----------
21:55:30.397 - ---------- run=413, buffer_size: 63 ----------
21:55:33.409 - ---------- run=414, buffer_size: 67 ----------
21:55:36.372 - ---------- run=415, buffer_size: 64 ----------
21:55:39.188 - ---------- run=416, buffer_size: 63 ----------
21:55:42.402 - ---------- run=417, buffer_size: 70 ----------
21:55:45.767 - ---------- run=418, buffer_size: 71 ----------
21:55:48.766 - ---------- run=419, buffer_size: 70 ----------
21:55:51.411 - ---------- run=420, buffer_size: 67 ----------
21:55:54.369 - ---------- run=421, buffer_size: 69 ----------
21:55:57.032 - ---------- run=422, buffer_size: 62 ----------
21:55:59.788 - ---------- run=423, buffer_size: 66 ----------
21:56:02.991 - ---------- run=424, buffer_size: 65 ----------
21:56:05.766 - ---------- run=425, buffer_size: 68 ----------
21:56:08.263 - ---------- run=426, buffer_size: 66 ----------
21:56:11.349 - ---------- run=427, buffer_size: 64 ----------
21:56:14.208 - ---------- run=428, buffer_size: 65 ----------
21:56:17.320 - ---------- run=429, buffer_size: 72 ----------
21:56:20.900 - ---------- run=430, buffer_size: 71 ----------
21:56:24.162 - ---------- run=431, buffer_size: 70 ----------
21:56:27.601 - ---------- run=432, buffer_size: 75 ----------
21:56:30.049 - ---------- run=433, buffer_size: 65 ----------
21:56:33.073 - ---------- run=434, buffer_size: 68 ----------
21:56:36.848 - ---------- run=435, buffer_size: 71 ----------
21:56:39.450 - ---------- run=436, buffer_size: 65 ----------
21:56:42.316 - ---------- run=437, buffer_size: 64 ----------
21:56:45.548 - ---------- run=438, buffer_size: 66 ----------
21:56:48.194 - ---------- run=439, buffer_size: 67 ----------
21:56:50.996 - ---------- run=440, buffer_size: 62 ----------
21:56:54.209 - ---------- run=441, buffer_size: 67 ----------
21:56:57.037 - ---------- run=442, buffer_size: 67 ----------
21:57:00.311 - ---------- run=443, buffer_size: 68 ----------
21:57:02.997 - ---------- run=444, buffer_size: 63 ----------
21:57:06.004 - ---------- run=445, buffer_size: 66 ----------
21:57:09.189 - ---------- run=446, buffer_size: 70 ----------
21:57:12.187 - ---------- run=447, buffer_size: 70 ----------
21:57:15.723 - ---------- run=448, buffer_size: 66 ----------
21:57:18.400 - ---------- run=449, buffer_size: 64 ----------
21:57:21.561 - ---------- run=450, buffer_size: 63 ----------
21:57:24.150 - ---------- run=451, buffer_size: 68 ----------
21:57:26.879 - ---------- run=452, buffer_size: 64 ----------
21:57:29.744 - ---------- run=453, buffer_size: 64 ----------
21:57:32.537 - ---------- run=454, buffer_size: 70 ----------
21:57:35.466 - ---------- run=455, buffer_size: 67 ----------
21:57:38.465 - ---------- run=456, buffer_size: 65 ----------
21:57:41.757 - ---------- run=457, buffer_size: 66 ----------
21:57:44.863 - ---------- run=458, buffer_size: 65 ----------
21:57:47.670 - ---------- run=459, buffer_size: 67 ----------
21:57:50.615 - ---------- run=460, buffer_size: 73 ----------
21:57:53.207 - ---------- run=461, buffer_size: 65 ----------
21:57:55.786 - ---------- run=462, buffer_size: 66 ----------
21:57:58.888 - ---------- run=463, buffer_size: 65 ----------
21:58:02.436 - ---------- run=464, buffer_size: 71 ----------
